"id","term","category","weight"
"10349","bread","A","0.006059300694152101"
"10350","whisked","A","-0.0025120751923957078"
"10351","manned","A","0.0031249356869117503"
"10352","nod","A","-0.03167543794747141"
"10353","fluted","A","-0.002746899950891937"
"10354","sparkling","A","0.007291340864256145"
"10355","marveled","A","0.004583007882706504"
"10356","robot's","A","0.004583007882706504"
"10357","smoothness","A","0.004583007882706504"
"10358","coordination","A","0.004583007882706504"
"10359","transferred","A","0.005918012550074426"
"10360","trailing","A","0.005918012550074426"
"10361","stuffing","A","0.0025757532902624548"
"10362","inner","A","-0.0019461681114967269"
"10363","chatter","A","0.012822325294167512"
"10364","plump","A","-0.024056119689171915"
"10365","lean","A","0.009318959406636167"
"10366","petite","A","-0.008383822014626854"
"10367","braids","A","-0.008383822014626854"
"10368","waist","A","0.005420677020698531"
"10369","categorized","A","-0.010969377330232932"
"10370","sans","A","0.0012689980716724207"
"10371","meaningless","A","0.0008635543743345784"
"10372","so-and-so","A","0.0008635543743345784"
"10373","so-and-so's","A","0.0008635543743345784"
"10374","chef","A","-0.045259779308373924"
"10375","concocted","A","0.0008635543743345784"
"10376","appetizers","A","0.0008635543743345784"
"10377","pastries","A","0.0017271087486691568"
"10378","half-hour","A","-0.01570347037882248"
"10379","expending","A","-0.026996821464710836"
"10380","cool","A","0.11375919070959378"
"10381","fans","A","0.07568520623021212"
"10382","google","A","0.01550149533159159"
"10383","tgi","A","0.05706944864133006"
"10384","friday's","A","0.08815706836045241"
"10385","fan","A","0.10930963213055662"
"10386","woody","A","0.016278322190431432"
"10387","awesome","A","0.0676383996806333"
"10388","burgers","A","0.025007750107196924"
"10389","doled","A","0.01875149266568397"
"10390","coupons","A","0.0050070198869400255"
"10391","email","A","-0.005344845150243976"
"10392","fanwoody","A","0.03108761971912166"
"10393","whoops","A","0.03108761971912166"
"10394","900","A","-0.17685764176472454"
"10395","poof","A","-0.008976450001706186"
"10396","guessing","A","-0.00548550376494129"
"10397","venom","A","-0.00548550376494129"
"10398","600","A","0.004998534914992259"
"10399","brands","A","0.03343247354538578"
"10400","siren","A","0.014536290078339896"
"10401","demo","A","-0.0021009153606960885"
"10402","terrific","A","-0.016734067627637933"
"10403","vile","A","0.012574364180734217"
"10404","antipathy","A","0.012574364180734217"
"10405","rewarded","A","0.0006028462116058644"
"10406","tangible","A","0.011129574463624564"
"10407","bonus","A","0.03156813417133545"
"10408","bonuses","A","-0.016672474586099544"
"10409","delight","A","-0.03398862018653453"
"10410","t-shirt","A","0.012653763668057642"
"10411","sandwich","A","-0.04663319540666398"
"10412","entitled","A","-0.00922941837701357"
"10413","samples","A","-0.005610703233590151"
"10414","kathy","A","-0.021399318067810515"
"10415","sharpe","A","-0.021399318067810515"
"10416","1:02","A","-0.021399318067810515"
"10417","acknowledgement","A","0.024495201320188877"
"10418","behaved","A","-0.013349853113737611"
"10419","mar","A","-0.0111648425168087"
"10420","rick","A","-0.02136510492426262"
"10421","fantastic","A","-0.006182282684316397"
"10422","airwaves","A","-0.0035427340640845333"
"10423","shaquille","A","0.006341311517339863"
"10424","o'neal","A","0.12266627399380027"
"10425","shaq","A","0.006341311517339863"
"10426","outgoing","A","0.008686337285395373"
"10427","shaq's","A","0.014299286541549838"
"10428","twitter","A","0.032777548998348116"
"10429","alex","A","-0.07035726606852655"
"10430","rodriguez","A","-0.049027302633983236"
"10431","astute","A","-0.009658346427609982"
"10432","communication","A","-0.009658346427609982"
"10433","channels","A","-0.005056150556054065"
"10434","announcement","A","0.02991325739322586"
"10435","lebron","A","0.0656503630741826"
"10436","heaped","A","0.028822261065753346"
"10437","a-rod","A","0.00943463422905289"
"10438","teammates","A","-0.015504158670118343"
"10439","disappointment","A","-0.019269855765526703"
"10440","rooting","A","-0.00133129207137477"
"10441","demographic","A","0.009838766970365252"
"10442","endorses","A","0.009838766970365252"
"10443","matters","A","0.03176386976893668"
"10444","championships","A","0.20152756428154744"
"10445","self-aggrandizing","A","-0.01122747785458396"
"10446","hashtags","A","-0.01122747785458396"
"10447","quitting","A","0.0017710435894093817"
"10448","playoffs","A","-0.01122747785458396"
"10449","hired","A","-0.008171288011966728"
"10450","coterie","A","-0.008171288011966728"
"10451","advisors","A","-0.008171288011966728"
"10452","fulfill","A","0.002919666665591703"
"10453","surround","A","-0.026802131032931248"
"10454","championship","A","0.02711476252969512"
"10455","update","A","0.061748225381313936"
"10456","chooses","A","-0.01792139344911572"
"10457","miami","A","-0.00034349278137794817"
"10458","similarities","A","-0.0005569387460715852"
"10459","dwyane","A","-0.0005569387460715852"
"10460","wade","A","-0.0005569387460715852"
"10461","derek","A","-0.0005569387460715852"
"10462","jeter","A","-0.0005569387460715852"
"10463","dan","A","-0.007462296246951959"
"10464","1:29","A","-0.007753638312522963"
"10465","heatenfreude","A","-0.10367744872491107"
"10466","pros","A","0.002281698706777618"
"10467","cavaliers","A","0.002281698706777618"
"10468","nba","A","-0.003061022229591952"
"10469","champions","A","0.002281698706777618"
"10470","jul","A","-0.004745746516547418"
"10471","espn","A","-0.005744077400713391"
"10472","jumped","A","0.13210006320345713"
"10473","trending","A","-0.013507839387378769"
"10474","hashtag","A","-0.013507839387378769"
"10475","burning","A","-0.01475296760008193"
"10476","misread","A","-0.0026138048989289135"
"10477","sentiment","A","-0.0026138048989289135"
"10478","thirsty","A","0.0086888362673553"
"10479","gamblers","A","0.008224089179894997"
"10480","calves","A","0.018301295280188885"
"10481","malnourished","A","0.0086888362673553"
"10482","milk-fed","A","-0.016988101455720456"
"10483","veal","A","0.0086888362673553"
"10484","gourmet","A","0.0086888362673553"
"10485","accidental","A","-0.009353388459844736"
"10486","drowning","A","0.009800600341421795"
"10487","porpoises","A","0.0086888362673553"
"10488","nets","A","0.01877019553175021"
"10489","tuna","A","-0.005963803719795949"
"10490","fishermen","A","-0.0009143518081152453"
"10491","6,000","A","0.027203104646717526"
"10492","companion","A","0.013331649818786654"
"10493","pets","A","0.021046924769239937"
"10494","shocking","A","0.013921696047974566"
"10495","needless","A","0.07873825908805725"
"10496","vitally","A","0.000015141053516687155"
"10497","stopping","A","0.06300528992643173"
"10498","investigating","A","0.0024646157649588084"
"10499","prosecute","A","0.002706765639979113"
"10500","lobby","A","0.008992254548092564"
"10501","enforce","A","0.002669766674339011"
"10502","hsus","A","0.016966491385589998"
"10503","well-being","A","0.01775687212651295"
"10504","inhumane","A","0.005875253602289869"
"10505","exploitation","A","0.036973955163840645"
"10506","drain","A","-0.010174665627145826"
"10507","well-financed","A","0.006471413743757584"
"10508","agri-business","A","0.006471413743757584"
"10509","mounting","A","0.006228356472871805"
"10510","lifesaving","A","0.011436626752156733"
"10511","vigilant","A","0.011436626752156733"
"10512","safe-guarding","A","0.011436626752156733"
"10513","adoption","A","0.05934240696009216"
"10514","companionship","A","0.0031942396818278843"
"10515","millions","A","0.06628965036332145"
"10516","registration","A","-0.011208925824302501"
"10517","2100","A","0.0049006240054325296"
"10518","l","A","0.02718551036657096"
"10519","nw","A","0.004945555936534212"
"10520","dc","A","0.004945555936534212"
"10521","20037","A","0.004945555936534212"
"10522","toll","A","0.04631910932152112"
"10523","1-800-435-7352","A","0.00005711759235403994"
"10524","maryland","A","-0.003972081507639841"
"10525","copies","A","-0.003972081507639841"
"10526","postage","A","-0.003972081507639841"
"10527","annapolis","A","-0.003972081507639841"
"10528","md","A","-0.002603576445549751"
"10529","21401","A","-0.003972081507639841"
"10530","1-888-236-6167","A","-0.008707079923430412"
"10531","charitable","A","-0.009784308969394003"
"10532","solicitation","A","-0.009929410123565963"
"10533","973.504.6215","A","-0.010074511277737962"
"10534","alarming","A","0.08142278771897828"
"10535","carolina","A","-0.03367900578018452"
"10536","solicit","A","0.00014510115417199225"
"10537","licensing","A","0.00014510115417199225"
"10538","(919) 807.2214","A","0.00014510115417199225"
"10539","pennsylvania","A","-0.0003957728325770608"
"10540","1-800-732-0999","A","-0.0002519205939391517"
"10541","p0","A","-0.009272319773365071"
"10542","1163","A","-0.009272319773365071"
"10543","richmond","A","-0.009272319773365071"
"10544","va","A","-0.009272319773365071"
"10545","23209","A","-0.009272319773365071"
"10546","1-800-552-9963","A","-0.009272319773365071"
"10547","olympia","A","0.0006023714818846232"
"10548","wa","A","0.006608658559296567"
"10549","98504-0422","A","0.0006023714818846232"
"10550","1-800-332-4483","A","0.0006023714818846232"
"10551","summary","A","0.04309281584787264"
"10552","capitol","A","-0.00006071156813811716"
"10553","charleston","A","0.001906527177606884"
"10554","wv","A","-0.00006071156813811716"
"10555","25305","A","-0.00006071156813811716"
"10556","cruelties","A","0.010175002569958467"
"10557","horrors","A","0.010175002569958467"
"10558","leghold","A","0.011026473174462004"
"10559","trap","A","0.011345915253109974"
"10560","fur","A","0.06629741451382878"
"10561","repetitive","A","0.010175002569958467"
"10562","abusive","A","0.010175002569958467"
"10563","sealer","A","0.010849142759085668"
"10564","qualities","A","0.004362228920312792"
"10565","stupid","A","0.028494784323902424"
"10566","non-feeling","A","-0.01271362711829396"
"10567","error","A","-0.051724012512246724"
"10568","judgement","A","-0.005176428242115022"
"10569","overblown","A","-0.005176428242115022"
"10570","sentimentality","A","-0.005176428242115022"
"10571","collectible","A","0.003997410512200598"
"10572","clubbing","A","0.0008514706045035175"
"10573","seals","A","-0.018631321317386217"
"10574","pelts","A","0.0008514706045035175"
"10575","butchering","A","0.0008514706045035175"
"10576","elephants","A","0.003764483244617941"
"10577","hacksaws","A","0.0008514706045035175"
"10578","ivory","A","0.07123390558238932"
"10579","steel-jaw","A","0.0008514706045035175"
"10580","traps","A","-0.017671286159671916"
"10581","excruciating","A","0.0008514706045035175"
"10582","chew","A","0.0008514706045035175"
"10583","bullets","A","0.009364683019093677"
"10584","ifaw","A","-0.024446231573300135"
"10585","yarmouth","A","-0.0038647385969044915"
"10586","ma","A","-0.008123867266314495"
"10587","02615-01","A","-0.0038647385969044915"
"10588","www.lfaw.org","A","-0.0038647385969044915"
"10589","sanctuary","A","-0.03784885842064918"
"10590","tat","A","-0.0038647385969044915"
"10591","addo","A","0.009612459012833566"
"10592","elephant","A","-0.03000220056825423"
"10593","africa","A","0.10073993510178891"
"10594","bears","A","-0.00544588753596528"
"10595","bengal","A","0.009612459012833566"
"10596","orphaned","A","0.009612459012833566"
"10597","lions","A","-0.004106417819716764"
"10598","african","A","-0.01311025009019441"
"10599","voiceless","A","0.03440670765531451"
"10600","hunger","A","0.01604221470880777"
"10601","wit","A","-0.004341864310186991"
"10602","whales","A","0.041699856147361394"
"10603","hard-earned","A","-0.00005012408242166801"
"10604","homeland","A","-0.0025517137256663345"
"10605","oregan","A","0.00014892937894218878"
"10606","ps","A","-0.007975926663274702"
"10607","befriending","A","-0.012031942467250919"
"10608","prominently","A","-0.0038618961315721313"
"10609","lion","A","0.02227679511206895"
"10610","watchful","A","-0.02556841405403274"
"10611","calf","A","-0.02556841405403274"
"10612","diving","A","0.02225670923394887"
"10613","dolphin","A","0.027262335131171527"
"10614","instantly","A","0.056275698251988415"
"10615","cruelly","A","0.019003365367396375"
"10616","hunter","A","0.014982596982947929"
"10617","trophy","A","0.056948380926202136"
"10618","preservation","A","-0.02366582987931862"
"10619","dublin","A","-0.012284199009105821"
"10620","excels","A","-0.004072476680800441"
"10621","artifacts","A","0.014344924530016168"
"10622","trace","A","0.006009098386735602"
"10623","revisit","A","-0.001084013965824812"
"10624","leopold","A","-0.001084013965824812"
"10625","odyssey","A","-0.001084013965824812"
"10626","ulysses","A","-0.008913406805037964"
"10627","17th-century","A","-0.021608058339305656"
"10628","sights","A","-0.1004244274885533"
"10629","buzz","A","0.016503090900328896"
"10630","increasingly","A","0.019793239332555796"
"10631","congested","A","0.016503090900328896"
"10632","frenetic","A","0.016503090900328896"
"10633","liffey","A","-0.06284497630069417"
"10634","flows","A","0.014173161308567358"
"10635","historically","A","-0.02527134117766904"
"10636","culturally","A","-0.01467384252117447"
"10637","north-south","A","-0.01467384252117447"
"10638","dose","A","-0.017197418912888212"
"10639","good-humored","A","-0.01467384252117447"
"10640","rivalry","A","-0.01467384252117447"
"10641","sweeping","A","0.02806100206864637"
"10642","curves","A","0.007760647352488634"
"10643","canals","A","0.00474005706577886"
"10644","gulls","A","0.001935616202161123"
"10645","vistas","A","0.001935616202161123"
"10646","wicklow","A","0.008344917618333718"
"10647","tightly","A","0.010126595077821997"
"10648","packed","A","-0.00905563321911032"
"10649","trinity","A","-0.00427971100894971"
"10650","connell","A","-0.020915626381490027"
"10651","boulevard","A","-0.02214639598646392"
"10652","parnell","A","-0.016635915372540378"
"10653","dubliners","A","-0.011194676681664741"
"10654","georgian","A","-0.00011046927161915902"
"10655","museums","A","0.01893184903892514"
"10656","nightlife","A","0.025373428719870784"
"10657","cutting-edge","A","-0.004236892298503446"
"10658","endeavors","A","-0.004236892298503446"
"10659","castle","A","-0.024454406946634352"
"10660","christ","A","-0.0096726886015244"
"10661","cathedral","A","-0.011319401710607057"
"10662","changeable","A","-0.000960182354526495"
"10663","shower","A","-0.000960182354526495"
"10664","transform","A","-0.00007249068369676258"
"10665","priest","A","-0.0024310625446219516"
